record,recordLabel,roleLabel,nameString,nameLabel
https://catalog.digital-scriptorium.org/entity/Q107943,al-Durr al-muntaẓam bi-takhmīs Lāmīyat al-ʻajam (DS28481),Author,"Rifāʾī, Muḥammad ibn ʻAlwān",
https://catalog.digital-scriptorium.org/entity/Q108033,Sharḥ al-Burdah (DS28511),Author,"Ālāʼī, Muḥammad ibn Saʻd",
https://catalog.digital-scriptorium.org/entity/Q108045,Tasbīʻ al-Burdah (DS28515),Author,"Makkī, Aḥmad ibn ʻAbd Allāh",
https://catalog.digital-scriptorium.org/entity/Q108060,ḥilyat al-ʻaṣr al-jadīd fī shamāʼil al-malik al-ḥamīd (DS28520),Author,"Salāwī, Abū Naṣr, 19th cent",
https://catalog.digital-scriptorium.org/entity/Q108115,Hādhihi Sharḥ al-Urjūzah fī faḍāyil ahl Badr / (DS28372),Scribe,"Jundī, Arslān ibn Muḥammad ʻAlī, active 19th century",
https://catalog.digital-scriptorium.org/entity/Q108191,Disputatio de anima; De sacramentis christianae fidei; Tractatus de mysterio cymbalorum ecclesiae (DS28543),Former owner,"Leslie, John (c. 1840), bookseller",
https://catalog.digital-scriptorium.org/entity/Q108208,Office prayers; Litany of St. Basil for Monday; Gospel Prayer of Abba Giyorgis; Ordinary of the Mass (Ser 'atii Qeddase) together with various hymns and litanies; Anaphora of the Apostles; Prayer... (DS28549),Former owner,Yohannes Walda Nagwadgwad,
https://catalog.digital-scriptorium.org/entity/Q108208,Office prayers; Litany of St. Basil for Monday; Gospel Prayer of Abba Giyorgis; Ordinary of the Mass (Ser 'atii Qeddase) together with various hymns and litanies; Anaphora of the Apostles; Prayer... (DS28549),Former owner,Gabra Sellase,
https://catalog.digital-scriptorium.org/entity/Q108208,Office prayers; Litany of St. Basil for Monday; Gospel Prayer of Abba Giyorgis; Ordinary of the Mass (Ser 'atii Qeddase) together with various hymns and litanies; Anaphora of the Apostles; Prayer... (DS28549),Scribe,Gabra Madhen,
https://catalog.digital-scriptorium.org/entity/Q108217,De claustro animae (DS28552),Former owner,Patrick Brady,
https://catalog.digital-scriptorium.org/entity/Q108226,Passion narratives (DS28555),Former owner,François Veyrier,
https://catalog.digital-scriptorium.org/entity/Q108226,Passion narratives (DS28555),Former owner,Bibliotheque Seminaire de Notre Dame de Puy,
https://catalog.digital-scriptorium.org/entity/Q108226,Passion narratives (DS28555),Former owner,"Confraternity of the Five Wounds at the Church of Saint-Pierre-La-Tour, Le-Puy-en-Velay",
https://catalog.digital-scriptorium.org/entity/Q108229,Psalter (DS28556),Former owner,"Richarde H Ffrancis, fl. ca. 16th c.",
https://catalog.digital-scriptorium.org/entity/Q108229,Psalter (DS28556),Former owner,"Robert Benson, fl. Ca, 18th c.",
https://catalog.digital-scriptorium.org/entity/Q108229,Psalter (DS28556),Former owner,D. Justin McCann,
https://catalog.digital-scriptorium.org/entity/Q108238,De Universo (DS28559),Former owner,Filippo Barbarigo,
https://catalog.digital-scriptorium.org/entity/Q108238,De Universo (DS28559),Former owner,Robert B. Honeyman,
https://catalog.digital-scriptorium.org/entity/Q108244,Sermons in Old French; Descensus Christi ad inferos; Lettre de Pilate à l'empereur Claude (DS28561),Author,William de Blois,
https://catalog.digital-scriptorium.org/entity/Q108412,Ordonnances de plaidoyer de bouche et par escript (DS28617),Author,Guillaume de Maucreux,
https://catalog.digital-scriptorium.org/entity/Q108469,Charter (DS28636),Scribe,Marcus Lauredano (notary),
https://catalog.digital-scriptorium.org/entity/Q108478,Letter (DS28639),Scribe,Thomas Stanley,
https://catalog.digital-scriptorium.org/entity/Q108636,"De gestis Romanorum. Homeri vita. De origine, situq[ue] et qualitate Romane urbis (DS28656)",Author,"Brunus, Hercules",
https://catalog.digital-scriptorium.org/entity/Q108660,Tractatello de li defecti li quali se possono cometer nella messa / (DS28664),Author,"Francesco, dalla Piaza, O.F.M.",
https://catalog.digital-scriptorium.org/entity/Q101728,Majmaʻ biḥār al-anwār fī gharāyib al-tanzīl wa-laṭāyif al-akhbār (DS26551),Scribe,"Asāwilī, Dawlat ʻAbd al-Ghanī Muḥammad, active 17th century",
https://catalog.digital-scriptorium.org/entity/Q101869,al-Lubāb min ʻulūm al-Kitāb (DS26598),Author,"Ibn ʻĀdil, ʻUmar ibn ʻAlī, 15th cent",
https://catalog.digital-scriptorium.org/entity/Q101911,Dhukhr al-arīb fī īḍāḥ al-jamʻ bi-al-taqrīb (DS26612),Author,"Muḥammad Amīn ibn ʻAbd Allāh, d. 1858",
https://catalog.digital-scriptorium.org/entity/Q101926,Sharḥ al-Qaṣīdah al-Ṭāhirīyah (DS26617),Author,"Tibrīzī, ʻAbd Allāh, 16th/17th cent",
https://catalog.digital-scriptorium.org/entity/Q101989,Kitāb al-Ibtihāj fī al-Isrāʼ wa-al-Miʻrāj / (DS26638),Scribe,"Ḥalabī, Khalaf ibn ʻUthmān, active 17th century",
https://catalog.digital-scriptorium.org/entity/Q102103,ḥāshiyah ʻalá ḥāshiyat Saʻdī Efendi (DS26676),Author,"Kurdī, ʻAbd Allāh ibn Muḥammad, d. 1654",
https://catalog.digital-scriptorium.org/entity/Q102106,ḥāshiyah ʻalá Juzʼ ʻAmma min tafsīr al-Bayḍāwī (DS26677),Author,"Tīrawī, ʻAbd Allāh ibn Muḥammad, d. 1833 or 4",
https://catalog.digital-scriptorium.org/entity/Q102094,Risālah fī mutashābih al-Qurʼān (DS26673),Author,"Aḥmadzādah, Abū Bakr",
https://catalog.digital-scriptorium.org/entity/Q102121,Khulāṣat al-nuqūl (DS26682),Author,"Imāmzādah, Aḥmad ibn ʻUthmān, 18th/19th cent",
https://catalog.digital-scriptorium.org/entity/Q102130,Sharḥ taṣrīf ... [etc (DS26685),Scribe,"Aḥsāʼī, ʻAlī ibn Ṣāliḥ, active 19th century",
https://catalog.digital-scriptorium.org/entity/Q102217,ḥāshiyah ʻalá tafsīr Juzʼ ʻAmma (DS26714),Author,"Jarmakī, Abū Bakr ibn al-Ṭāhir, 18th cent",
https://catalog.digital-scriptorium.org/entity/Q102316,Isnād Ṣaḥīḥ al-Bukhārī ... [etc (DS26747),Scribe,"Ḥanbalī, Muslim ibn Muḥammad, active 13th century",
https://catalog.digital-scriptorium.org/entity/Q102343,Tafsīr Āyat al-Kursī (DS26756),Author,"Hamshīnī, Ismāʻīl ibn Ibrāhīm, 18th cent",
https://catalog.digital-scriptorium.org/entity/Q102409,Tafsīr Sūrat Āl ʻImrān (DS26778),Author,"Saʻdī, ʻAbd Allāh, 14th cent",
https://catalog.digital-scriptorium.org/entity/Q102451,Sharḥ al-Shāṭibīyah (DS26792),Author,"Shāṭibī, Muḥammad ibn al-Qaffāl, 13th cent",
https://catalog.digital-scriptorium.org/entity/Q102454,Fuyūḍ al-itqān fī wujūh al-Qurʼān (DS26793),Author,Khayr Allāh ibn Khayr al-Dīn,
https://catalog.digital-scriptorium.org/entity/Q102487,Bidāyat al-hidāyah ... [etc (DS26804),Scribe,"Ṣāliḥī, Ṣalāḥ al-Dīn ibn Ṣalāḥ, active 15th century",
https://catalog.digital-scriptorium.org/entity/Q102508,Tuḥfat al-amīn fī wuqūf al-Qurʼān al-mubīn (DS26811),Author,"Muḥammad Amīn ibn ʻAbd Allāh, d. 1858",
https://catalog.digital-scriptorium.org/entity/Q102541,ḥāshiyah ʻalá Sūrat al-Fātiḥah (DS26822),Author,"Barwajī, Ṣibghat Allāh ibn Rūḥ Allāh, d. 1606 or 7",
https://catalog.digital-scriptorium.org/entity/Q102559,Ḥall laṭīf ʻalá al-Hamzīyah. Kitāb fī maʻrifat qirāʼat al-Qurʼān (DS26828),Author,Ḥall laṭīf ʻalá al-Hamzīyah. Kitāb fī maʻrifat qirāʼat al-Qurʼān,
https://catalog.digital-scriptorium.org/entity/Q102709,Mustarāḍ al-anwār wa-mustafād al-asrār (DS26878),Author,"Ṭarasūsī, Muṣṭafá ibn ḥamzah, d. 1466 or 7",
https://catalog.digital-scriptorium.org/entity/Q102727,al-Ifādah al-muqniʻah fī qirāʼāt al-aʼimmah al-arbaʻah (DS26884),Author,"Köprülüzāde, ʻAbd Allāh ibn Muṣṭafá, d. 1735",
https://catalog.digital-scriptorium.org/entity/Q102904,al-Maṭālib al-ʻāliyah (DS26943),Author,"Khwājakīzādah, Muṣṭafá ibn Muḥammad, d. 1590",
https://catalog.digital-scriptorium.org/entity/Q102925,Jāmiʻ al-anwār fī lujaj al-afkār (DS26950),Author,"Adranawī, Ibrāhīm ibn ḥamzah, d. 1557 or 8",
https://catalog.digital-scriptorium.org/entity/Q102958,"Wasāʼil al-taḥqīq wa-rasāʼil al-tawfīq. Taḥqīq al-maqṣūd min maʻná ""Yā man huwa maʻbūd fī ṣūrat kull maʻbūd"" ... [etc. (DS26961)",Scribe,"ʻUmar ibn ʻAbd Allāh, 1748-1749",
https://catalog.digital-scriptorium.org/entity/Q103057,Waṣīyat al-Imām al-Shāfiʻī ... [etc (DS26994),Scribe,"Muṣṭafá ibn Muḥammad Amīn, active 17th century",
https://catalog.digital-scriptorium.org/entity/Q103057,Waṣīyat al-Imām al-Shāfiʻī ... [etc (DS26994),Scribe,"Ḥaddādī, Muṣṭafá ibn Ḥasan, active 17th century",
https://catalog.digital-scriptorium.org/entity/Q103087,Mashāriq anwār al-yaqīn fī ḥaqāʼiq asrār Amīr al-Muʼminīn; wa-fīhi rasāʼil ukhar / (DS27004),Scribe,"Damāwandī, Ibrāhīm ibn Muẓaffar, active 17th century",
https://catalog.digital-scriptorium.org/entity/Q103222,Hādhā kitāb fīhi Urjūzat / (DS27049),Author,"Jazūlī, Yaḥyá ibn Mūsá",
https://catalog.digital-scriptorium.org/entity/Q103225,Urjūzah (DS27050),Author,"Murtajī, ʻAbd Allāh ʻAlī Ibn Yūsuf",
https://catalog.digital-scriptorium.org/entity/Q103369,Kitāb Majmaʻ al-bayān li-ʻulūm al-Qurʼān / (DS27098),Scribe,"Banī Salāmah, Ṣāliḥ ibn Muḥammad, active 16th century",
https://catalog.digital-scriptorium.org/entity/Q103381,Ḥāshiyah ʻalá Anwār al-tanzīl wa-asrār al-taʼwīl (DS27102),Scribe,"Sharafī, Muṣṭafá, active 17th century",
https://catalog.digital-scriptorium.org/entity/Q104122,Sharḥ ʻalá baḥth sujūd al-saḥw fī Kitāb al-Multaqá (DS27264),Author,"Qirīmī, ʻAbd Allāh ibn Amīn, d. 1796 or 7",
https://catalog.digital-scriptorium.org/entity/Q104125,al-Targhīb fī al-ikhlāṣ wa-al-ṣidq wa-al-nīyah al-ṣāliḥah ... [etc (DS27265),Scribe,"Miʻmār, Yūsuf ibn ʻUmar, active 17th century",
https://catalog.digital-scriptorium.org/entity/Q104131,al-Juzʼ al-thānī min Kitāb Asná al-maṭālib fī ṣilat al-aqārib / (DS27267),Scribe,"Bāqīs, Aḥmad ibn Muḥsin, active 18th century",
https://catalog.digital-scriptorium.org/entity/Q104149,Nuskhat Qarabāghī maʻa Īsāghūjī wa-ghayrihā (DS27273),Scribe,"Nāmī, ʻAbd Allāh, active 18th century",
https://catalog.digital-scriptorium.org/entity/Q104170,Sharḥ Jāmiʻ al-mukhtaṣarāt wa-mukhtaṣar al-jawāmiʻ (DS27280),Author,"Mudlijī, Aḥmad ibn ʻUmar, d. 1355",
https://catalog.digital-scriptorium.org/entity/Q104194,ḥāshiyah ʻalá sharḥ al-Jurjānī (DS27288),Author,"Fanārī, Muḥammad Shāh ibn ʻAlī, d. 1522 or 3",
https://catalog.digital-scriptorium.org/entity/Q104302,Mukhtaṣar al-Wafī (DS27324),Author,"Ibn Yūsuf, Yūsuf ibn Aḥmad, 14th cent",
https://catalog.digital-scriptorium.org/entity/Q104314,Wahhāb al-maʼārib ʻalá Dalīl al-ṭālib (DS27328),Author,"Maqdisī, Aḥmad ibn Aḥmad, 18th cent",
https://catalog.digital-scriptorium.org/entity/Q104371,Yanābiʻ al-aḥkām fī maʻrifat al-ḥalāl wa-al-ḥarām (DS27347),Author,"Isfarāyīnī, Muḥammad ibn Muḥammad, d. 1346",
https://catalog.digital-scriptorium.org/entity/Q104401,Sharḥ al-dāʼirah al-jāmiʻah li-durar qawāʻid al-uṣūl (DS27357),Author,"Qūnawī, Muḥammad, 19th cent",
https://catalog.digital-scriptorium.org/entity/Q104512,Risālah fiqhīyah (DS27394),Author,"Kuraydī, Aḥmad ibn ḥusayn, 18th cent",
https://catalog.digital-scriptorium.org/entity/Q104554,Sharḥ Majāmiʻ al-ḥaqāʼiq (DS27408),Author,"Khādimī, ʻAbd Allāh ibn Muḥammad, d. 1778",
https://catalog.digital-scriptorium.org/entity/Q104599,al-Rawḍ al-nadī bi-sharḥ Kāfī al-mubtadiʼ (DS27423),Author,"Baʻlī, Muḥammad ibn ʻAbd Allāh, d. 1775",
https://catalog.digital-scriptorium.org/entity/Q104620,Sharḥ al-Wajīz (DS27430),Author,"Āmidī, ʻUmar ibn ḥusayn, d. 1776",
https://catalog.digital-scriptorium.org/entity/Q104626,Sharḥ al-Wajīz (DS27432),Author,"Āmidī, ʻUmar ibn ḥusayn, d. 1776",
https://catalog.digital-scriptorium.org/entity/Q104662,al-Muḥammadīyah (DS27444),Author,"Lālah, Muḥammad ibn ʻAbd al-Salīm",
https://catalog.digital-scriptorium.org/entity/Q104716,ḥawāshī sharḥ al-Rawḍ (DS27462),Author,"Bulqīnī, Aḥmad",
https://catalog.digital-scriptorium.org/entity/Q104743,Sharḥ al-Badīʻ (DS27471),Author,"Tabrīzī, ḥasan ibn Sharaf, d. 1368",
https://catalog.digital-scriptorium.org/entity/Q104752,Tuḥfat al-nabīh fī sharḥ al-Tanbīh (DS27474),Author,"Zankalūnī, Abū Bakr ibn Ibrāhīm, d. 1339",
https://catalog.digital-scriptorium.org/entity/Q104755,Tuḥfat al-nabīh fī sharḥ al-Tanbīh (DS27475),Author,"Zankalūnī, Abū Bakr ibn Ibrāhīm, d. 1339",
https://catalog.digital-scriptorium.org/entity/Q104770,Tuḥfat al-mubtaghī li-maʻānī ʻʻyanbaghīʼʼ (DS27480),Author,"Ghazzī, Aḥmad ibn ʻAbd Allāh, d. 1419",
https://catalog.digital-scriptorium.org/entity/Q104785,al-Ṣaḥāʼif al-khamsūn fī al-farāʼiḍ (DS27485),Author,"Jāwushzādah, Ibrāhīm ibn Muḥammad, d. 1640 or 1",
https://catalog.digital-scriptorium.org/entity/Q104845,Sharḥ Minhāj al-ṭālibīn (DS27505),Author,"Ibn Hindī, ʻAlī ibn Aḥmad",
https://catalog.digital-scriptorium.org/entity/Q104848,al-Rawḍ al-nazīh fī naẓm al-Tanbīh (DS27506),Author,"Muḥsinī, Aḥmad ibn Baylīk, d. 1353",
https://catalog.digital-scriptorium.org/entity/Q104872,al-Furūʻ fī al-fiqh (DS27514),Author,"Ibn Mufliḥ al-Maqdisī, Muḥammad, -1362",
https://catalog.digital-scriptorium.org/entity/Q104923,ḥāshiyah ʻalá al-Anwār li-aʻmāl al-abrār (DS27531),Author,Bāyazīd,
https://catalog.digital-scriptorium.org/entity/Q104926,Majmaʻ al-fawāʼid wa-maʻdin al-farāʼid (DS27532),Author,"ʻAbd al-Karīm ibn Yūsuf, d. 1688 or 9",
https://catalog.digital-scriptorium.org/entity/Q104968,Sharḥ al-Tanbīh (DS27546),Author,"Irbilī, Aḥmad ibn Mūsá, d. 1225",
https://catalog.digital-scriptorium.org/entity/Q104956,Lubāb al-farāʼiḍ wa-khulāṣat al-zubad al-makhāʼiḍ (DS27542),Author,"Baṣrī, ʻAbd al-ḥamīd ibn ʻAbd al-ʻAzīz, d. 905",
https://catalog.digital-scriptorium.org/entity/Q104995,al-Miṣbāḥ al-munīr wa-al-murshid lil-ʻābir fī al-masīr fīmā yataʻallaqu bi-al-ḥajj fī al-muʼajjir wa-al-ajīr (DS27555),Author,"Waḍḍāḥī, Jamāl al-Dīn ibn Ziyād",
https://catalog.digital-scriptorium.org/entity/Q105001,Jawāhir al-awqāt (DS27557),Author,"Qalīnī, Jalāl ibn Muḥammad",
https://catalog.digital-scriptorium.org/entity/Q105010,Sharḥ al-Farāʼiḍ al-Sirājīyah (DS27560),Author,"Tūqātī, Aḥmad ibn Muḥammad, 14th cent",
https://catalog.digital-scriptorium.org/entity/Q105040,al-Fuyūḍāt al-ḥusná min mashāhid al-ḥabīb al-asná (DS27570),Author,"Ṭāʼifī, ḥusayn ibn ʻAlī, d. 1791",
https://catalog.digital-scriptorium.org/entity/Q105073,al-Mudhahhab fī taṣḥīḥ al-madhhab (DS27581),Author,"Baghdādī, Naṣr Allāh ibn Aḥmad, d. 1409",
https://catalog.digital-scriptorium.org/entity/Q105106,Fatḥ aqfāl al-mabāḥith fī sharḥ Ghunyat al-bāḥith (DS27592),Author,"Sarmīnī, ʻAbd Allāh ibn ḥasan",
https://catalog.digital-scriptorium.org/entity/Q105136,Yanābiʻ al-aḥkām fī maʻrifat al-ḥalāl wa-al-ḥarām (DS27602),Author,"Isfarāyīnī, Muḥammad ibn Muḥammad, d. 1346",
https://catalog.digital-scriptorium.org/entity/Q105148,Ḥāshiyah ʻalá sharḥ al-Maḥallī (DS27606),Author,"Najjārī, ʻAlī ibn Aḥmad, d. 1562 or 3",
https://catalog.digital-scriptorium.org/entity/Q105157,Sharḥ al-Iqtiṣād fī kifāyat al-ʻuqqād (DS27609),Author,"Nassābah, al-ḥasan ibn Muḥammad, d. 1461",
https://catalog.digital-scriptorium.org/entity/Q105199,Ḥāshiyah ʻalá sharḥ al-Maḥallī (DS27623),Author,"Najjārī, ʻAlī ibn Aḥmad, d. 1562 or 3",
https://catalog.digital-scriptorium.org/entity/Q105202,ḥāshiyah ʻalá ḥāshiyat al-Taftāzānī (DS27624),Author,ʻAlawī,
https://catalog.digital-scriptorium.org/entity/Q105238,Sharḥ al-Farāʼiḍ al-Sirājīyah (DS27636),Author,"Nakdawī, Qāsim ibn Sulaymān, d. 1562 or 3?",
https://catalog.digital-scriptorium.org/entity/Q105256,Hashiyah ʻalá al-Anwar li-aʻmal al-abrar (DS27642),Author,"Kurdī, Aḥmad",
https://catalog.digital-scriptorium.org/entity/Q105271,al-Taqdimah fī sharḥ al-Muqaddimah (DS27647),Author,"Kanjāwī, Jibrīl ibn ḥasan, 1351 or 2",
https://catalog.digital-scriptorium.org/entity/Q105277,al-Iʻlām fī mabānī al-Islām (DS27649),Author,"Ibn al-ḥusayn, ʻAbd Allāh ibn ʻAbd Allāh",
https://catalog.digital-scriptorium.org/entity/Q105337,al-Wāḍiḥ al-mashhūd fī aḥkām al-ḥudūd (DS27669),Author,"Nassābah, ḥasan ibn Muḥammad, d. 1407",
https://catalog.digital-scriptorium.org/entity/Q105358,al-Yawāqīt al-thamīnah fīmā intamá li-ālim al-Madīnah (DS27676),Author,"Sijilmāsī, Aḥmad ibn ʻAbd al-Wāḥid, d. 1674",
https://catalog.digital-scriptorium.org/entity/Q105397,Kitāb Naẓm al-laʼālī fī ʻilm al-farāʼiḍ / (DS27689),Scribe,"Ibn Bābā Jūk, Aḥmad ibn Ibrāhīm, active 13th century",
https://catalog.digital-scriptorium.org/entity/Q105973,Hādhā Kitāb al-Ṭaḥāwī fī uṣūl al-dīn . [etc (DS27881),Scribe,"Karmiyānī, Aḥmad ibn Muḥammad",
https://catalog.digital-scriptorium.org/entity/Q105997,Barnāmaj al-shawārid (DS27889),Author,"Qayrawānī, Abū al-Qāsim ibn ʻAbd Allāh, fl. 1599",
https://catalog.digital-scriptorium.org/entity/Q106012,al-Faḥṣ al-ghawīṣ fī ḥall masāʾil al-ʻawīṣ (DS27894),Author,"Ibn ʻAbd al-Hādī, Aḥmad ibn Ḥasan, 1452-1490",
https://catalog.digital-scriptorium.org/entity/Q106059,Two Arabic texts (DS27910),Author,"Zarāwī, Muḥammad ibn Maḥmūd",
https://catalog.digital-scriptorium.org/entity/Q106200,al-Qawāʼid al-kubrá fī al-farāʼiḍ (DS27957),Author,"Kalāʼī, Muḥammad ibn Sharaf, d. 1375",
https://catalog.digital-scriptorium.org/entity/Q106206,al-Furūʻ fī al-fiqh (DS27959),Author,"Ibn Mufliḥ al-Maqdisī, Muḥammad, -1362",
https://catalog.digital-scriptorium.org/entity/Q106245,al-Furūʻ fī al-fiqh (DS27972),Author,"Ibn Mufliḥ al-Maqdisī, Muḥammad, -1362",
https://catalog.digital-scriptorium.org/entity/Q106287,al-Juzʼ al-awwal min Sharḥ al-Rawḍ (DS27986),Scribe,"Manūfī, Qāsim ibn Muḥammad, active 16th century",
https://catalog.digital-scriptorium.org/entity/Q106293,Kitāb al-Maʻānī al-badīʻah fī maʻrifat ikhtilāf ahl al-sharīʻah / (DS27988),Scribe,"Durayhimī, Yaḥyá ibn ʻAbd Allāh, active 19th century",
https://catalog.digital-scriptorium.org/entity/Q106335,al-Ghāyah al-quṣwá (DS28002),Author,"Shahshahānī, Muḥammad ibn ʻAbd al-Ṣamad, d. 1870 or 71",
https://catalog.digital-scriptorium.org/entity/Q106515,Ḥāshiyah ʻalá al-Rawḍah al-bahīyah (DS28062),Author,"Khuwānsārī, Muḥammad ibn Ḥusayn, d. 1713",
https://catalog.digital-scriptorium.org/entity/Q106878,Kitāb al-Ḥaqāʾiq (DS28126),Author,"Thaʻlabī al-Hawwārī, ʻAbd al-Raḥmān",
https://catalog.digital-scriptorium.org/entity/Q106884,Kitāb Ikhwān al-Ṣafāʼ (DS28128),Scribe,"ʻAbd al-Qādir ibn Ṣafāy Chalabī, active 18th century",
https://catalog.digital-scriptorium.org/entity/Q106953,Ḥāshiyat al-Kurdī (DS28151),Author,"Ḥusaynābādī, Ḥaydar ibn Aḥmad, d. 1717",
https://catalog.digital-scriptorium.org/entity/Q106971,Sharḥ al-Zawrāʼ (DS28157),Author,"Kurdī, Ibn Ilyās, 17th cent",
https://catalog.digital-scriptorium.org/entity/Q106974,Rawḍat al-jinān (DS28158),Author,Abū al-Ḥasan ibn ʻAlī,
https://catalog.digital-scriptorium.org/entity/Q106989,al-Muḥākamāt (DS28163),Scribe,"Jīlānī, Ibn Muḥammad Yūsuf, active 17th century",
